Mon, Apr 01, 2024
12:40:51 PM

Temperature (K)	B-Field (Gauss)	sample I AB	sample I AD	sample I AC	sample I BD	sample I -AB	sample I -AD	sample I -AC	sample I -BD	Voltage DC	Voltage BC	Voltage BD	Voltage AC	Voltage -DC	Voltage -BC	Voltage -BD	Voltage -AC	
269.7000000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0030056	0.0036269	0.0003977	-0.0008656	-0.0034724	-0.0040603	-0.0008884	0.0002777
271.5000000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0026975	0.0032446	0.0001908	-0.0009555	-0.0031668	-0.0036808	-0.0006441	0.0004180
273.0000000	-33.3699989	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0022594	0.0027288	0.0002366	-0.0007343	-0.0027312	-0.0031718	-0.0006975	0.0001855
274.5500000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0022309	0.0027040	0.0004631	-0.0004995	-0.0027122	-0.0031509	-0.0009293	-0.0000585
276.5000000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0019660	0.0023661	-0.0001037	-0.0009500	-0.0024413	-0.0028247	-0.0003669	0.0004096
277.9500000	-33.2599983	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0016512	0.0019970	0.0001097	-0.0006101	-0.0021302	-0.0024591	-0.0005833	0.0000749
279.5000000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0016033	0.0019527	0.0003964	-0.0003059	-0.0021025	-0.0024272	-0.0008645	-0.0002216
281.4000000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0014174	0.0017092	-0.0002368	-0.0008606	-0.0019111	-0.0021937	-0.0002475	0.0003305
282.9000000	-33.2099991	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0011787	0.0014378	0.0000171	-0.0005180	-0.0016889	-0.0019299	-0.0004975	-0.0000094
284.4500000	4192.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0011378	0.0013997	0.0002908	-0.0002307	-0.0016653	-0.0019016	-0.0007662	-0.0002881
286.2500000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0010145	0.0012327	-0.0002941	-0.0007519	-0.0015209	-0.0017379	-0.0002038	0.0002283
287.8000000	-33.2599983	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0008419	0.0010296	-0.0000521	-0.0004513	-0.0013617	-0.0015459	-0.0004362	-0.0000656
289.2500000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0008075	0.0009986	0.0001949	-0.0001927	-0.0013353	-0.0015150	-0.0006660	-0.0003061
291.0500000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0007201	0.0008753	-0.0003139	-0.0006555	-0.0012345	-0.0013984	-0.0001914	0.0001379
292.5500000	-33.3199997	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0005901	0.0007396	-0.0000996	-0.0004019	-0.0011131	-0.0012554	-0.0003869	-0.0001074
294.0500000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0005597	0.0007114	0.0001079	-0.0001857	-0.0010966	-0.0012351	-0.0005815	-0.0003043
295.8500000	-4206.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0004958	0.0006130	-0.0003109	-0.0005697	-0.0010138	-0.0011421	-0.0001895	0.0000656
297.3500000	-33.1800003	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0003996	0.0005089	-0.0001336	-0.0003574	-0.0009271	-0.0010380	-0.0003542	-0.0001290
298.8500000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0003733	0.0004901	0.0000373	-0.0001837	-0.0009144	-0.0010200	-0.0005088	-0.0002906
300.6500000	-4206.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0003287	0.0004176	-0.0003056	-0.0004929	-0.0008524	-0.0009552	-0.0001952	0.0000054
302.1500000	-33.2400017	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0002521	0.0003372	-0.0001602	-0.0003289	-0.0007935	-0.0008785	-0.0003295	-0.0001521
303.7000000	4192.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0002355	0.0003201	-0.0000229	-0.0001866	-0.0007835	-0.0008650	-0.0004569	-0.0002779
305.4500000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0001972	0.0002623	-0.0003025	-0.0004362	-0.0007299	-0.0008185	-0.0002102	-0.0000415
306.9500000	-33.0800018	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0001414	0.0002044	-0.0001812	-0.0003025	-0.0006837	-0.0007566	-0.0003120	-0.0001666
308.5000000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0001228	0.0001904	-0.0000662	-0.0001883	-0.0006792	-0.0007459	-0.0004142	-0.0002640
310.2500000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0001020	0.0001479	-0.0002930	-0.0003930	-0.0006377	-0.0007046	-0.0002148	-0.0000756
311.8000000	-33.2400017	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0000540	0.0001052	-0.0001945	-0.0002802	-0.0006061	-0.0006624	-0.0003005	-0.0001718
313.3000000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0000430	0.0000962	-0.0001018	-0.0001841	-0.0005993	-0.0006541	-0.0003753	-0.0002466
315.0500000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	0.0000253	0.0000561	-0.0002884	-0.0003565	-0.0005686	-0.0006271	-0.0002258	-0.0000999
316.6000000	-33.4599991	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000089	0.0000278	-0.0002048	-0.0002614	-0.0005380	-0.0005873	-0.0002866	-0.0001709
318.0500000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000241	0.0000148	-0.0001308	-0.0001804	-0.0005392	-0.0005836	-0.0003488	-0.0002369
319.8500000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000312	-0.0000121	-0.0002790	-0.0003216	-0.0005118	-0.0005605	-0.0002283	-0.0001187
321.3700000	-33.4399986	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000610	-0.0000352	-0.0002103	-0.0002500	-0.0004893	-0.0005320	-0.0002806	-0.0001796
322.8500000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000772	-0.0000439	-0.0001534	-0.0001844	-0.0004941	-0.0005279	-0.0003303	-0.0002299
324.6500000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000812	-0.0000695	-0.0002764	-0.0003011	-0.0004681	-0.0005144	-0.0002373	-0.0001346
326.1500000	-33.2700005	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001021	-0.0000869	-0.0002216	-0.0002436	-0.0004558	-0.0004927	-0.0002742	-0.0001824
327.6500000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001215	-0.0000972	-0.0001763	-0.0001904	-0.0004656	-0.0004928	-0.0003164	-0.0002256
329.4500000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001167	-0.0001120	-0.0002745	-0.0002791	-0.0004329	-0.0004751	-0.0002411	-0.0001452
330.9500000	-33.4599991	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001385	-0.0001278	-0.0002271	-0.0002322	-0.0004265	-0.0004601	-0.0002748	-0.0001876
332.4500000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001509	-0.0001317	-0.0001862	-0.0001839	-0.0004274	-0.0004564	-0.0002988	-0.0002067
334.2500000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001513	-0.0001503	-0.0002727	-0.0002584	-0.0004099	-0.0004490	-0.0002490	-0.0001509
335.7000000	-33.2299995	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001641	-0.0001611	-0.0002350	-0.0002211	-0.0004078	-0.0004382	-0.0002708	-0.0001814
337.2000000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001771	-0.0001620	-0.0001954	-0.0001834	-0.0004077	-0.0004332	-0.0002919	-0.0001975
339.0000000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001685	-0.0001747	-0.0002690	-0.0002404	-0.0003861	-0.0004267	-0.0002493	-0.0001542
340.5000000	-33.3400002	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001846	-0.0001842	-0.0002334	-0.0002077	-0.0003835	-0.0004100	-0.0002681	-0.0001793
342.0500000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001982	-0.0001898	-0.0002092	-0.0001752	-0.0003903	-0.0004150	-0.0002846	-0.0001964
343.8500000	-4204.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0001960	-0.0002063	-0.0002735	-0.0002290	-0.0003751	-0.0004132	-0.0002590	-0.0001635
345.3500000	-33.1800003	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0002097	-0.0002111	-0.0002420	-0.0002041	-0.0003710	-0.0003983	-0.0002670	-0.0001796
346.8000000	4190.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0002219	-0.0002117	-0.0002157	-0.0001707	-0.0003754	-0.0004021	-0.0002761	-0.0001821
348.6000000	-4205.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0002117	-0.0002268	-0.0002715	-0.0002178	-0.0003612	-0.0004006	-0.0002590	-0.0001579
350.1000000	-33.3800011	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0002222	-0.0002323	-0.0002476	-0.0001911	-0.0003625	-0.0003923	-0.0002667	-0.0001707
351.6000000	4191.0000000	0.0000050	0.0000050	0.0000050	0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0000050	-0.0002361	-0.0002339	-0.0002226	-0.0001707	-0.0003700	-0.0003909	-0.0002722	-0.0001772
